booking_code,service_name,status,is_cancelled,shoot_date,net_amount_ngn,labour_ngn,trusted_min_labour_ngn,crew_rows,work_days,margin_ngn,loss,genuine_loss,artefact_loss,no_timesheets
BK-01244,Music Video,Completed,False,2023-05-16,14407000.0,725500.0,725500.0,5,1.0,13681500.0,False,False,False,False
BK-01245,Commercial / TVC,Completed,False,2023-05-17,10586800.0,707500.0,707500.0,3,1.0,9879300.0,False,False,False,False
BK-01246,Photoshoot,Completed,False,2023-05-18,952000.0,546000.0,514000.0,6,2.0,406000.0,False,False,False,False
BK-01247,Music Video,In Production,False,2023-05-18,9339450.0,1651500.0,1651500.0,12,1.0,7687950.0,False,False,False,False
BK-01248,Music Video,Completed,False,2023-05-18,13950000.0,81000.0,49000.0,2,1.0,13869000.0,False,False,False,False
BK-01249,Event Coverage,Postponed,False,2023-05-18,3206000.0,857500.0,857500.0,6,1.0,2348500.0,False,False,False,False
BK-01250,Commercial / TVC,In Production,False,2023-05-19,33300000.0,749000.0,749000.0,4,1.0,32551000.0,False,False,False,False
BK-01252,Studio Rental,Completed,False,2023-05-20,1300000.0,363500.0,363500.0,3,1.0,936500.0,False,False,False,False
BK-01253,Photoshoot,Unknown,False,2023-05-20,526288.0,1446000.0,1446000.0,8,1.0,-919712.0,True,True,False,False
BK-01254,Music Video,Completed,False,2023-05-20,5065522.0,1079500.0,1012500.0,4,1.0,3986022.0,False,False,False,False
BK-01255,Wedding Film,Completed,False,2023-05-20,4017000.0,690000.0,632500.0,6,2.0,3327000.0,False,False,False,False
BK-01257,Wedding Film,Completed,False,2023-05-21,4503000.0,903500.0,903500.0,6,1.0,3599500.0,False,False,False,False
BK-01258,Photoshoot,Completed,False,2023-05-21,2127600.0,806500.0,806500.0,5,2.0,1321100.0,False,False,False,False
BK-01259,Photoshoot,Completed,False,2023-05-21,1341000.0,578500.0,427500.0,5,1.0,762500.0,False,False,False,False
BK-01260,Studio Rental,In Production,False,2023-05-23,810000.0,1366500.0,1126000.0,8,1.0,-556500.0,True,True,False,False
BK-01261,Corporate Documentary,Invoiced,False,2023-05-23,2448613.06,828000.0,604500.0,3,1.0,1620613.06,False,False,False,False
BK-01262,Photoshoot,Completed,False,2023-05-23,1815450.0,377500.0,167500.0,4,1.0,1437950.0,False,False,False,False
BK-01263,Commercial / TVC,Completed,False,2023-05-24,14718711.12,738000.0,738000.0,5,1.0,13980711.12,False,False,False,False
BK-01264,Short Film,Completed,False,2023-05-24,8878000.0,328000.0,328000.0,3,1.0,8550000.0,False,False,False,False
BK-01265,Wedding Film,Completed,False,2023-05-24,4844000.0,874000.0,755500.0,5,1.0,3970000.0,False,False,False,False
BK-01266,Photoshoot,Completed,False,2023-05-25,4469000.0,4281000.0,3789000.0,25,5.0,188000.0,False,False,False,False
BK-01267,Music Video,Completed,False,2023-05-25,9621000.0,799000.0,701000.0,6,1.0,8822000.0,False,False,False,False
BK-01268,Wedding Film,Postponed,False,2023-05-25,3192367.2,1343000.0,1284500.0,9,2.0,1849367.2000000002,False,False,False,False
BK-01269,Wedding Film,Completed,False,2023-05-27,4579000.0,862000.0,532000.0,4,1.0,3717000.0,False,False,False,False
BK-01270,Photoshoot,Completed,False,2023-05-28,938000.0,1216500.0,1159500.0,6,1.0,-278500.0,True,True,False,False
BK-01271,Studio Rental,Completed,False,2023-05-28,1477000.0,210500.0,147000.0,3,1.0,1266500.0,False,False,False,False
BK-01272,Studio Rental,Completed,False,2023-05-28,242000.0,1247000.0,1093500.0,15,2.0,-1005000.0,True,True,False,False
BK-01273,Unknown,Completed,False,2023-05-28,8841000.0,517000.0,353000.0,5,1.0,8324000.0,False,False,False,False
BK-01274,Unknown,In Production,False,2023-05-28,5099000.0,1086500.0,819000.0,5,1.0,4012500.0,False,False,False,False
BK-01275,Commercial / TVC,Invoiced,False,2023-05-28,26543000.0,699000.0,651000.0,4,1.0,25844000.0,False,False,False,False
BK-01276,Music Video,Completed,False,2023-05-30,12712000.0,432000.0,432000.0,3,1.0,12280000.0,False,False,False,False
BK-01277,Music Video,Completed,False,2023-05-30,17288000.0,2437500.0,2437500.0,15,2.0,14850500.0,False,False,False,False
BK-01278,Studio Rental,Invoiced,False,2023-05-30,344000.0,331500.0,331500.0,2,1.0,12500.0,False,False,False,False
BK-01279,Studio Rental,Completed,False,2023-05-31,209254.4,922000.0,524000.0,6,2.0,-712745.6,True,True,False,False
BK-01280,Event Coverage,In Production,False,2023-05-31,4098000.0,436500.0,303000.0,2,1.0,3661500.0,False,False,False,False
BK-01281,Music Video,Completed,False,2023-05-31,21502000.0,1077500.0,580000.0,8,2.0,20424500.0,False,False,False,False
BK-01282,Commercial / TVC,Completed,False,2023-06-02,24866000.0,1599500.0,1599500.0,8,2.0,23266500.0,False,False,False,False
BK-01284,Photoshoot,Completed,False,2023-06-04,3197000.0,626500.0,457000.0,5,1.0,2570500.0,False,False,False,False
BK-01285,Wedding Film,Completed,False,2023-06-04,2633044.32,611500.0,435500.0,4,1.0,2021544.3199999998,False,False,False,False
BK-01286,Photoshoot,Unknown,False,2023-06-04,978500.0,978000.0,626000.0,8,2.0,500.0,False,False,False,False
BK-01287,Music Video,Unknown,False,2023-06-04,9694000.0,938000.0,811000.0,5,1.0,8756000.0,False,False,False,False
BK-01288,Event Coverage,Completed,False,2023-06-04,977000.0,1044000.0,1044000.0,5,1.0,-67000.0,True,True,False,False
BK-01289,Wedding Film,In Production,False,2023-06-04,13873000.0,3305000.0,2990000.0,20,4.0,10568000.0,False,False,False,False
BK-01290,Music Video,Completed,False,2023-06-05,38842000.0,3920500.0,3095000.0,40,5.0,34921500.0,False,False,False,False
BK-01291,Studio Rental,Postponed,False,2023-06-06,959500.0,3029000.0,2373500.0,20,4.0,-2069500.0,True,True,False,False
BK-01292,Photoshoot,Completed,False,2023-06-06,2739000.0,3142000.0,2368000.0,11,4.0,-403000.0,True,False,True,False
BK-01293,Commercial / TVC,Completed,False,2023-06-06,21507000.0,4275500.0,3168000.0,23,2.0,17231500.0,False,False,False,False
BK-01295,Photoshoot,In Production,False,2023-06-07,2898000.0,1907000.0,1473500.0,11,2.0,991000.0,False,False,False,False
BK-01296,Corporate Documentary,Completed,False,2023-06-07,10187000.0,607500.0,217500.0,4,1.0,9579500.0,False,False,False,False
BK-01297,Corporate Documentary,Completed,False,2023-06-09,9323000.0,1431500.0,1297000.0,9,3.0,7891500.0,False,False,False,False
BK-01298,Wedding Film,In Production,False,2023-06-09,3189628.2,4224500.0,3691000.0,24,4.0,-1034871.7999999998,True,True,False,False
BK-01301,Wedding Film,Completed,False,2023-06-10,5283000.0,1994000.0,694500.0,12,2.0,3289000.0,False,False,False,False
BK-01302,Wedding Film,In Production,False,2023-06-10,6946400.0,757500.0,433500.0,7,2.0,6188900.0,False,False,False,False
BK-01303,Commercial / TVC,Completed,False,2023-06-10,11151000.0,1991000.0,1519000.0,12,2.0,9160000.0,False,False,False,False
BK-01304,Studio Rental,Completed,False,2023-06-10,2340000.0,4994500.0,4270000.0,16,4.0,-2654500.0,True,True,False,False
BK-01305,Photoshoot,Completed,False,2023-06-10,413710.2,585000.0,504000.0,3,1.0,-171289.8,True,True,False,False
BK-01306,Wedding Film,Completed,False,2023-06-11,4045000.0,1992500.0,1692500.0,16,2.0,2052500.0,False,False,False,False
BK-01307,Photoshoot,Completed,False,2023-06-11,1014489.36,1160000.0,1144000.0,6,1.0,-145510.64,True,True,False,False
BK-01308,Wedding Film,Completed,False,2023-06-11,9241000.0,933500.0,683000.0,9,3.0,8307500.0,False,False,False,False
BK-01309,Commercial / TVC,Completed,False,2023-06-11,45184000.0,515500.0,176500.0,6,1.0,44668500.0,False,False,False,False
BK-01310,Music Video,In Production,False,2023-06-12,32789000.0,680000.0,560000.0,8,4.0,32109000.0,False,False,False,False
BK-01311,Unknown,Completed,False,2023-06-12,1774000.0,587000.0,587000.0,3,1.0,1187000.0,False,False,False,False
BK-01313,Event Coverage,Completed,False,2023-06-13,3676000.0,1088500.0,1088500.0,7,1.0,2587500.0,False,False,False,False
BK-01314,Event Coverage,Completed,False,2023-06-13,4160000.0,735000.0,559500.0,6,1.0,3425000.0,False,False,False,False
BK-01315,Event Coverage,Completed,False,2023-06-15,1353600.0,516000.0,265000.0,5,1.0,837600.0,False,False,False,False
BK-01316,Commercial / TVC,Completed,False,2023-06-15,20756592.0,1152500.0,983500.0,4,1.0,19604092.0,False,False,False,False
BK-01317,Unknown,In Production,False,2023-06-15,5028000.0,858500.0,735500.0,6,1.0,4169500.0,False,False,False,False
BK-01318,Unknown,Completed,False,2023-06-16,890000.0,2245000.0,1604500.0,15,3.0,-1355000.0,True,True,False,False
BK-01319,Wedding Film,Completed,False,2023-06-16,1712838.6,547500.0,477000.0,3,1.0,1165338.6,False,False,False,False
BK-01320,Wedding Film,Invoiced,False,2023-06-17,4693000.0,447000.0,447000.0,1,1.0,4246000.0,False,False,False,False
BK-01321,Event Coverage,Completed,False,2023-06-17,4751100.0,1340500.0,1169000.0,10,2.0,3410600.0,False,False,False,False
BK-01322,Commercial / TVC,Completed,False,2023-06-17,24960300.0,1061000.0,616000.0,6,2.0,23899300.0,False,False,False,False
BK-01324,Wedding Film,Completed,False,2023-06-17,5152000.0,723500.0,723500.0,4,1.0,4428500.0,False,False,False,False
BK-01325,Wedding Film,Completed,False,2023-06-17,1505842.08,558500.0,558500.0,4,1.0,947342.0800000001,False,False,False,False
BK-01326,Photoshoot,Completed,False,2023-06-18,1451000.0,1535500.0,1453500.0,8,1.0,-84500.0,True,True,False,False
BK-01327,Wedding Film,Invoiced,False,2023-06-18,3453000.0,585000.0,585000.0,3,1.0,2868000.0,False,False,False,False
BK-01328,Wedding Film,Completed,False,2023-06-18,1967000.0,362000.0,140000.0,2,1.0,1605000.0,False,False,False,False
BK-01329,Music Video,Unknown,False,2023-06-18,11631000.0,637000.0,376000.0,5,1.0,10994000.0,False,False,False,False
BK-01330,Wedding Film,Completed,False,2023-06-19,6235000.0,1163000.0,1163000.0,11,2.0,5072000.0,False,False,False,False
BK-01331,Photoshoot,Completed,False,2023-06-19,842000.0,1107500.0,1107500.0,5,1.0,-265500.0,True,True,False,False
BK-01332,Wedding Film,Completed,False,2023-06-19,4800000.0,699000.0,589500.0,3,1.0,4101000.0,False,False,False,False
BK-01333,Unknown,Completed,False,2023-06-20,4312000.0,1341000.0,1071000.0,8,1.0,2971000.0,False,False,False,False
BK-01334,Corporate Documentary,Completed,False,2023-06-20,10553000.0,252000.0,108000.0,3,1.0,10301000.0,False,False,False,False
BK-01335,Wedding Film,Completed,False,2023-06-21,2569424.54,757000.0,757000.0,5,1.0,1812424.54,False,False,False,False
BK-01336,Wedding Film,Completed,False,2023-06-21,4773000.0,352500.0,352500.0,2,1.0,4420500.0,False,False,False,False
BK-01337,Wedding Film,Completed,False,2023-06-21,3969000.0,427000.0,348000.0,3,1.0,3542000.0,False,False,False,False
BK-01338,Short Film,Completed,False,2023-06-22,14274000.0,198500.0,78500.0,3,1.0,14075500.0,False,False,False,False
BK-01339,Corporate Documentary,Unknown,False,2023-06-22,9026000.0,2229000.0,2027500.0,11,3.0,6797000.0,False,False,False,False
BK-01340,Studio Rental,Postponed,False,2023-06-22,1061000.0,166000.0,106000.0,3,1.0,895000.0,False,False,False,False
BK-01341,Wedding Film,Completed,False,2023-06-22,7499550.0,2044500.0,1990500.0,9,2.0,5455050.0,False,False,False,False
BK-01342,Studio Rental,Completed,False,2023-06-23,950000.0,901500.0,764500.0,4,1.0,48500.0,False,False,False,False
BK-01343,Commercial / TVC,In Production,False,2023-06-23,19464000.0,192500.0,192500.0,2,1.0,19271500.0,False,False,False,False
BK-01344,Studio Rental,Completed,False,2023-06-23,2466000.0,3987500.0,3085000.0,19,5.0,-1521500.0,True,True,False,False
BK-01345,Corporate Documentary,Completed,False,2023-06-23,16740000.0,1930000.0,1776000.0,15,3.0,14810000.0,False,False,False,False
BK-01346,Short Film,Completed,False,2023-06-24,20715000.0,108000.0,108000.0,2,1.0,20607000.0,False,False,False,False
BK-01347,Corporate Documentary,Invoiced,False,2023-06-24,10860000.0,528000.0,470500.0,5,1.0,10332000.0,False,False,False,False
BK-01348,Event Coverage,Completed,False,2023-06-24,1571000.0,424000.0,424000.0,3,1.0,1147000.0,False,False,False,False
BK-01349,Corporate Documentary,Postponed,False,2023-06-24,8932561.36,652000.0,652000.0,3,1.0,8280561.359999999,False,False,False,False
BK-01350,Short Film,In Production,False,2023-06-24,10032427.95,1048000.0,1048000.0,5,1.0,8984427.95,False,False,False,False
BK-01351,Short Film,Completed,False,2023-06-24,13691797.16,452000.0,452000.0,3,1.0,13239797.16,False,False,False,False
BK-01352,Wedding Film,Completed,False,2023-06-25,5652000.0,288500.0,288500.0,3,1.0,5363500.0,False,False,False,False
BK-01353,Music Video,Invoiced,False,2023-06-25,17964000.0,763000.0,448000.0,4,1.0,17201000.0,False,False,False,False
BK-01354,Wedding Film,Completed,False,2023-06-25,6475000.0,3120000.0,2419500.0,16,2.0,3355000.0,False,False,False,False
BK-01355,Wedding Film,Completed,False,2023-06-25,2404000.0,472500.0,260500.0,5,1.0,1931500.0,False,False,False,False
BK-01356,Wedding Film,Completed,False,2023-06-25,5406000.0,1703500.0,1279000.0,11,2.0,3702500.0,False,False,False,False
BK-01357,Event Coverage,In Production,False,2023-06-25,4250000.0,315500.0,315500.0,3,1.0,3934500.0,False,False,False,False
BK-01358,Photoshoot,Completed,False,2023-06-25,1413900.0,873500.0,806000.0,6,1.0,540400.0,False,False,False,False
BK-01359,Corporate Documentary,Completed,False,2023-06-25,5901000.0,698500.0,251500.0,3,1.0,5202500.0,False,False,False,False
BK-01360,Photoshoot,Completed,False,2023-06-26,1189902.75,672000.0,672000.0,2,1.0,517902.75,False,False,False,False
BK-01362,Music Video,Invoiced,False,2023-06-26,3514000.0,528000.0,234000.0,3,1.0,2986000.0,False,False,False,False
BK-01363,Wedding Film,Completed,False,2023-06-26,3427326.73,838000.0,650000.0,5,1.0,2589326.73,False,False,False,False
BK-01364,Event Coverage,Completed,False,2023-06-27,1485800.0,1273000.0,1201000.0,8,2.0,212800.0,False,False,False,False
BK-01365,Event Coverage,Completed,False,2023-06-28,3571000.0,579000.0,579000.0,5,2.0,2992000.0,False,False,False,False
BK-01368,Music Video,Completed,False,2023-07-01,6847237.6,673000.0,379000.0,6,3.0,6174237.6,False,False,False,False
BK-01369,Wedding Film,Completed,False,2023-07-01,8014000.0,979000.0,686500.0,6,2.0,7035000.0,False,False,False,False
BK-01370,Commercial / TVC,Completed,False,2023-07-01,16577000.0,219000.0,160500.0,2,1.0,16358000.0,False,False,False,False
BK-01374,Event Coverage,Completed,False,2023-07-02,5975000.0,1619000.0,1161500.0,12,2.0,4356000.0,False,False,False,False
BK-01375,Studio Rental,Invoiced,False,2023-07-02,2027000.0,1846000.0,1261000.0,16,2.0,181000.0,False,False,False,False
BK-01376,Wedding Film,Invoiced,False,2023-07-02,3384000.0,826500.0,826500.0,6,2.0,2557500.0,False,False,False,False
BK-01377,Studio Rental,Postponed,False,2023-07-03,1557000.0,1528000.0,1373000.0,11,2.0,29000.0,False,False,False,False
BK-01378,Wedding Film,Postponed,False,2023-07-04,9397000.0,782000.0,718500.0,6,2.0,8615000.0,False,False,False,False
BK-01379,Studio Rental,Completed,False,2023-07-04,546000.0,1346500.0,1346500.0,6,2.0,-800500.0,True,True,False,False
BK-01380,Unknown,Completed,False,2023-07-04,4745700.0,662000.0,662000.0,4,1.0,4083700.0,False,False,False,False
BK-01381,Corporate Documentary,Completed,False,2023-07-05,5586950.0,1496500.0,1458500.0,8,2.0,4090450.0,False,False,False,False
BK-01382,Photoshoot,Postponed,False,2023-07-06,2685000.0,486000.0,486000.0,4,1.0,2199000.0,False,False,False,False
BK-01383,Photoshoot,Invoiced,False,2023-07-06,6487000.0,2158000.0,1771000.0,15,5.0,4329000.0,False,False,False,False
BK-01384,Music Video,Completed,False,2023-07-06,6786000.0,954000.0,822500.0,5,1.0,5832000.0,False,False,False,False
BK-01385,Event Coverage,Invoiced,False,2023-07-07,3953000.0,820500.0,820500.0,4,1.0,3132500.0,False,False,False,False
BK-01386,Event Coverage,Completed,False,2023-07-08,4135350.0,1524000.0,1185000.0,8,1.0,2611350.0,False,False,False,False
BK-01387,Photoshoot,Completed,False,2023-07-08,2306000.0,1053500.0,585000.0,5,1.0,1252500.0,False,False,False,False
BK-01388,Commercial / TVC,Completed,False,2023-07-08,34170000.0,705000.0,705000.0,4,1.0,33465000.0,False,False,False,False
BK-01389,Wedding Film,Completed,False,2023-07-09,9208000.0,872000.0,418500.0,9,2.0,8336000.0,False,False,False,False
BK-01390,Event Coverage,Completed,False,2023-07-09,6128000.0,1264000.0,910000.0,10,2.0,4864000.0,False,False,False,False
BK-01391,Studio Rental,Completed,False,2023-07-09,1321000.0,2199500.0,2199500.0,12,1.0,-878500.0,True,True,False,False
BK-01392,Unknown,Completed,False,2023-07-09,4455000.0,302000.0,208000.0,4,1.0,4153000.0,False,False,False,False
BK-01393,Photoshoot,Invoiced,False,2023-07-10,1201000.0,793000.0,574000.0,4,1.0,408000.0,False,False,False,False
BK-01394,Commercial / TVC,Completed,False,2023-07-10,20348000.0,1263000.0,1143000.0,8,1.0,19085000.0,False,False,False,False
BK-01395,Event Coverage,Postponed,False,2023-07-10,1026000.0,509500.0,61000.0,3,1.0,516500.0,False,False,False,False
BK-01397,Event Coverage,In Production,False,2023-07-11,1145236.88,420500.0,420500.0,3,1.0,724736.8799999999,False,False,False,False
BK-01398,Event Coverage,Completed,False,2023-07-11,1727000.0,973500.0,973500.0,8,1.0,753500.0,False,False,False,False
BK-01399,Photoshoot,Unknown,False,2023-07-12,2075000.0,1155500.0,1082000.0,8,1.0,919500.0,False,False,False,False
BK-01400,Photoshoot,Completed,False,2023-07-12,2284000.0,272500.0,223500.0,2,1.0,2011500.0,False,False,False,False
BK-01401,Music Video,Completed,False,2023-07-13,2138242.66,983000.0,983000.0,5,1.0,1155242.6600000001,False,False,False,False
BK-01402,Commercial / TVC,Completed,False,2023-07-13,26280300.0,292000.0,49000.0,2,1.0,25988300.0,False,False,False,False
BK-01403,Corporate Documentary,Completed,False,2023-07-13,13982000.0,37000.0,37000.0,1,1.0,13945000.0,False,False,False,False
BK-01404,Studio Rental,Postponed,False,2023-07-13,769000.0,1197000.0,1075500.0,5,1.0,-428000.0,True,True,False,False
BK-01405,Photoshoot,Completed,False,2023-07-13,558000.0,1112000.0,869000.0,6,1.0,-554000.0,True,True,False,False
BK-01406,Photoshoot,Completed,False,2023-07-14,2895000.0,524000.0,524000.0,3,1.0,2371000.0,False,False,False,False
BK-01407,Photoshoot,Completed,False,2023-07-14,3248000.0,857000.0,857000.0,5,1.0,2391000.0,False,False,False,False
BK-01408,Photoshoot,Completed,False,2023-07-14,1246000.0,234000.0,234000.0,2,1.0,1012000.0,False,False,False,False
BK-01409,Photoshoot,Completed,False,2023-07-15,1226000.0,474000.0,474000.0,3,1.0,752000.0,False,False,False,False
BK-01410,Photoshoot,Completed,False,2023-07-15,1364000.0,348000.0,348000.0,3,1.0,1016000.0,False,False,False,False
BK-01411,Short Film,Completed,False,2023-07-15,15668000.0,309000.0,272000.0,4,1.0,15359000.0,False,False,False,False
BK-01412,Event Coverage,Completed,False,2023-07-15,2843000.0,408500.0,390000.0,4,1.0,2434500.0,False,False,False,False
BK-01413,Wedding Film,Completed,False,2023-07-16,4294000.0,1063500.0,813000.0,8,1.0,3230500.0,False,False,False,False
BK-01414,Unknown,Completed,False,2023-07-16,13332600.0,1816500.0,1691500.0,10,2.0,11516100.0,False,False,False,False
BK-01415,Event Coverage,Postponed,False,2023-07-16,829000.0,751500.0,751500.0,4,1.0,77500.0,False,False,False,False
BK-01416,Corporate Documentary,Completed,False,2023-07-16,13967000.0,1277500.0,1110500.0,5,1.0,12689500.0,False,False,False,False
