session_id,session_start_utc,session_date_lagos,visitor_id,source,channel,medium,campaign,gclid,device,country,landing_page,page_views,duration_seconds,user_agent,is_new_visitor,converted,transaction_id,revenue_ngn,is_bot,is_spam
S000000100,2023-01-01T15:14:53Z,2023-01-01,u031364,newsletter,Email,email,retarget_q4,Not applicable,Mobile,Nigeria,/commercial,4,254,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000000101,2023-01-01T18:08:43Z,2023-01-01,u046556,google.com,Google,none,blackfriday24,Not applicable,Mobile,Canada,/shop,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000000102,2023-01-01T15:08:13Z,2023-01-01,u030183,fb,Facebook / Meta,none,lagos_nights_launch,Not applicable,Tablet,Nigeria,/weddings,3,111,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000000103,2023-01-01T14:33:51Z,2023-01-01,u087687,referral,Referral / Other,none,harmattan_drop,Not applicable,Tablet,Ghana,/,1,60,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000000104,2023-01-01T03:47:23Z,2023-01-01,u027059,facebook,Facebook / Meta,paid,lagos_nights_launch,Not applicable,Mobile,Kenya,/blog/5-tips-for-your-wedding-film,1,20,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000000105,2023-01-01T17:34:07Z,2023-01-01,u044147,(direct),Direct,none,black_friday,Not applicable,Mobile,Kenya,/portfolio,2,154,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,True,ORD510611,46700.0,False,False
S000000106,2023-01-01T17:38:02Z,2023-01-01,u043490,instagram,Instagram,none,harmattan_drop,Not applicable,Tablet,Nigeria,/shop/harmattan-drop,2,51,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000000107,2023-01-01T12:44:30Z,2023-01-01,u051363,x.com,Referral / Other,social,lagos_nights_launch,Not applicable,Tablet,United States,/portfolio,3,146,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000000108,2023-01-01T11:57:00Z,2023-01-01,u053973,instagram,Instagram,email,wedding_season_24,Not applicable,Desktop,Nigeria,/rates,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000000109,2023-01-01T10:43:20Z,2023-01-01,u066511,fb,Facebook / Meta,none,retarget_q4,Not applicable,Tablet,Nigeria,/about,3,110,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000000110,2023-01-01T17:07:05Z,2023-01-01,u086287,x.com,Referral / Other,email,black_friday,Not applicable,Tablet,Nigeria,/,1,0,Mozilla/5.0 (compatible; AhrefsBot/7.0),True,False,Not applicable,0.0,True,False
S000000111,2023-01-01T14:19:40Z,2023-01-01,u087819,fb,Facebook / Meta,none,black_friday,Not applicable,Desktop,Nigeria,/shop/harmattan-drop,1,83,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000000112,2023-01-01T19:05:13Z,2023-01-01,u036380,vimeo,Referral / Other,none,showreel_push,Not applicable,Tablet,Nigeria,/commercial,2,42,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000000113,2023-01-01T18:25:06Z,2023-01-01,u027128,direct,Direct,none,black_friday,Not applicable,Mobile,Nigeria,/rates,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000000114,2023-01-01T09:01:13Z,2023-01-01,u063530,tiktok,TikTok,social,retarget_q4,Not applicable,Mobile,Nigeria,/shop,2,106,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000000115,2023-01-01T18:03:53Z,2023-01-01,u046042,google,Google,none,Not applicable,Not applicable,Mobile,Ghana,/portfolio,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000000116,2023-01-01T17:42:54Z,2023-01-01,u048481,ig,Instagram,none,wedding_season_24,Not applicable,Tablet,South Africa,/rates,1,89,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000000117,2023-01-01T16:35:51Z,2023-01-01,u035364,tik tok,TikTok,referral,Not applicable,Not applicable,Tablet,Nigeria,/weddings,2,38,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000000118,2023-01-01T12:42:45Z,2023-01-01,u036519,direct,Direct,referral,blackfriday24,Not applicable,Mobile,Nigeria,/portfolio,1,0,HeadlessChrome/119.0.0.0,False,False,Not applicable,0.0,True,False
S000000119,2023-01-01T12:12:05Z,2023-01-01,u033759,google.com,Google,paid,blackfriday24,Not applicable,Mobile,Nigeria,/contact,40,0,Mozilla/5.0 (compatible; bingbot/2.0),True,False,Not applicable,0.0,True,False
S000000120,2023-01-01T06:29:29Z,2023-01-01,u043194,linkedin,Referral / Other,none,lagos_nights_launch,Not applicable,Mobile,Nigeria,/booking,40,0,python-requests/2.31.0,False,False,Not applicable,0.0,True,False
S000000121,2023-01-01T15:46:22Z,2023-01-01,u041549,email,Email,organic,Not applicable,Not applicable,Desktop,Nigeria,/rates,2,104,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000000122,2023-01-01T15:52:49Z,2023-01-01,u030705,google,Google,none,showreel_push,Not applicable,Desktop,Ghana,/shop,4,174,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000000123,2023-01-01T15:26:39Z,2023-01-01,u002396,instagram,Instagram,paid,wedding_season_23,Not applicable,Mobile,Nigeria,/portfolio,2,66,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,True,ORD505862,107800.0,False,False
S000000124,2023-01-01T22:50:33Z,2023-01-01,u002114,google,Google,paid,harmattan_drop,Not applicable,Tablet,Nigeria,/commercial,40,0,curl/8.1.2,True,False,Not applicable,0.0,True,False
S000000125,2023-01-01T05:09:50Z,2023-01-01,u010694,tik tok,TikTok,social,wedding_season_23,Not applicable,Mobile,Nigeria,/portfolio,1,81,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000000126,2023-01-01T05:27:36Z,2023-01-01,u017879,tiktok,TikTok,organic,brand_always_on,Not applicable,Mobile,Nigeria,/weddings,4,299,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,True,ORD525317,155500.0,False,False
S000000127,2023-01-01T05:05:26Z,2023-01-01,u055059,tiktok,TikTok,paid,harmattan_drop,Not applicable,Tablet,United Kingdom,/booking,15,443,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000000128,2023-01-01T10:08:24Z,2023-01-01,u028302,fb,Facebook / Meta,paid,blackfriday24,Not applicable,Desktop,Nigeria,/booking,3,66,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000000129,2023-01-01T11:59:20Z,2023-01-01,u075374,fb,Facebook / Meta,organic,black_friday,Not applicable,Mobile,Nigeria,/shop/harmattan-drop,1,41,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000000130,2023-01-01T05:27:03Z,2023-01-01,u017231,google,Google,organic,black_friday,Not applicable,Mobile,Nigeria,/about,4,153,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,True,Not applicable,20200.0,False,False
S000000131,2023-01-01T11:03:34Z,2023-01-01,u063017,google,Google,email,harmattan_drop,Not applicable,Mobile,Nigeria,/shop/harmattan-drop,1,33,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000000132,2023-01-01T19:04:49Z,2023-01-01,u026637,referral,Referral / Other,social,Not applicable,Not applicable,Tablet,Nigeria,/shop,1,22,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000000133,2023-01-01T08:11:02Z,2023-01-01,u052142,direct,Direct,none,brand_always_on,Not applicable,Mobile,Nigeria,/commercial,2,162,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000000134,2023-01-01T07:12:20Z,2023-01-01,u050600,vimeo,Referral / Other,paid,retarget_q4,Not applicable,Desktop,Nigeria,/weddings,1,16,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000000135,2023-01-01T03:43:24Z,2023-01-01,u039179,google,Google,social,retarget_q4,Not applicable,Mobile,Nigeria,/,1,65,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000000136,2023-01-01T17:38:30Z,2023-01-01,u082954,instagram,Instagram,referral,brand_always_on,Not applicable,Desktop,United Kingdom,/shop,2,129,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000000137,2023-01-01T14:52:45Z,2023-01-01,u069999,google.com,Google,paid,wedding_season_23,Not applicable,Tablet,Kenya,/commercial,4,123,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000000138,2023-01-01T08:41:18Z,2023-01-01,u061069,vimeo,Referral / Other,email,wedding_season_23,Not applicable,Tablet,United States,/shop,3,244,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000000139,2023-01-01T10:04:37Z,2023-01-01,u051132,ig,Instagram,paid,harmattan_drop,Not applicable,Desktop,Nigeria,/,2,77,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000000140,2023-01-01T15:53:56Z,2023-01-01,u061181,instagram,Instagram,none,harmattan_drop,Not applicable,Tablet,Nigeria,/shop/harmattan-drop,2,104,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000000141,2023-01-01T13:51:22Z,2023-01-01,u056600,yt,YouTube,paid,showreel_push,Not applicable,Mobile,Nigeria,/,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000000142,2023-01-01T15:13:19Z,2023-01-01,u015377,direct,Direct,none,Not applicable,Not applicable,Mobile,Nigeria,/portfolio,2,47,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000000143,2023-01-01T18:52:33Z,2023-01-01,u079603,yt,YouTube,email,harmattan_drop,Not applicable,Tablet,Nigeria,/,3,96,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000000144,2023-01-01T17:07:01Z,2023-01-01,u020871,email,Email,email,lagos_nights_launch,Not applicable,Tablet,Nigeria,/blog/5-tips-for-your-wedding-film,3,197,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000000145,2023-01-01T11:23:08Z,2023-01-01,u031751,tik tok,TikTok,none,wedding_season_24,Not applicable,Mobile,Unknown,/booking,2,58,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000000146,2023-01-01T17:53:45Z,2023-01-01,u022226,linkedin,Referral / Other,none,lagos_nights_launch,Not applicable,Desktop,Ghana,/weddings,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000000147,2023-01-01T16:59:43Z,2023-01-01,u030567,linkedin,Referral / Other,referral,retarget_q4,Not applicable,Mobile,Nigeria,/contact,60,0,Mozilla/5.0 (compatible; bingbot/2.0),True,False,Not applicable,0.0,True,False
S000000148,2023-01-01T16:13:02Z,2023-01-01,u031785,email,Email,paid,blackfriday24,Not applicable,Mobile,Ghana,/contact,2,64,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000000149,2023-01-01T14:04:02Z,2023-01-01,u036602,newsletter,Email,paid,retarget_q4,Not applicable,Mobile,Nigeria,/weddings,4,93,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000000150,2023-01-01T17:39:46Z,2023-01-01,u003772,instagram,Instagram,paid,wedding_season_24,Not applicable,Mobile,Nigeria,/shop,1,22,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000000151,2023-01-01T21:40:01Z,2023-01-01,u003778,referral,Referral / Other,organic,Not applicable,Not applicable,Mobile,Nigeria,/shop,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000000152,2023-01-01T14:20:37Z,2023-01-01,u026291,meta,Facebook / Meta,social,wedding_season_23,Not applicable,Desktop,Nigeria,/blog/5-tips-for-your-wedding-film,1,0,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000000153,2023-01-01T20:54:07Z,2023-01-01,u026352,instagram,Instagram,paid,retarget_q4,Not applicable,Tablet,United States,/shop,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000000154,2023-01-01T08:18:11Z,2023-01-01,u057750,referral,Referral / Other,referral,Not applicable,Not applicable,Desktop,United States,/,2,165,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000000155,2023-01-01T17:11:08Z,2023-01-01,u041713,facebook,Facebook / Meta,none,Not applicable,Not applicable,Desktop,Nigeria,/shop,3,263,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000000156,2023-01-01T17:49:31Z,2023-01-01,u025636,google.com,Google,paid,brand_always_on,Not applicable,Mobile,Nigeria,/booking,6,262,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000000157,2023-01-01T13:04:44Z,2023-01-01,u029751,ig,Instagram,social,Not applicable,Not applicable,Tablet,Nigeria,/rates,1,23,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000000158,2023-01-01T12:39:02Z,2023-01-01,u034698,ig,Instagram,social,wedding_season_24,Not applicable,Mobile,United Kingdom,/,4,220,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000000159,2023-01-01T17:04:11Z,2023-01-01,u053703,referral,Referral / Other,referral,retarget_q4,Not applicable,Tablet,Nigeria,/about,4,143,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000000160,2023-01-01T15:30:22Z,2023-01-01,u040809,vimeo,Referral / Other,paid,lagos_nights_launch,Not applicable,Tablet,Nigeria,/shop/harmattan-drop,3,46,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000000161,2023-01-01T09:54:34Z,2023-01-01,u084953,x.com,Referral / Other,none,harmattan_drop,Not applicable,Desktop,United Kingdom,/portfolio,1,63,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000000162,2023-01-01T04:16:50Z,2023-01-01,u034076,google.com,Google,referral,black_friday,Not applicable,Desktop,Nigeria,/,6,152,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000000163,2023-01-01T10:23:43Z,2023-01-01,u080229,twitter,Referral / Other,paid,harmattan_drop,Not applicable,Mobile,Kenya,/shop,1,0,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000000164,2023-01-01T20:41:37Z,2023-01-01,u030670,meta,Facebook / Meta,email,harmattan_drop,Not applicable,Desktop,Nigeria,/,1,53,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,True,False,Not applicable,0.0,False,False
S000000165,2023-01-01T16:12:54Z,2023-01-01,u032589,email,Email,social,harmattan_drop,Not applicable,Tablet,South Africa,/shop/harmattan-drop,2,67,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,False,False,Not applicable,0.0,False,False
S000000166,2023-01-01T11:43:30Z,2023-01-01,u080993,direct,Direct,social,retarget_q4,Not applicable,Mobile,Canada,/booking,1,76,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000000167,2023-01-01T15:11:05Z,2023-01-01,u010296,fb,Facebook / Meta,paid,harmattan_drop,Not applicable,Tablet,Nigeria,/,3,124,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000000168,2023-01-01T18:04:22Z,2023-01-01,u051172,tiktok,TikTok,referral,wedding_season_23,Not applicable,Mobile,Nigeria,/rates,15,584,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000000169,2023-01-01T10:43:36Z,2023-01-01,u040480,twitter,Referral / Other,none,harmattan_drop,Not applicable,Mobile,Nigeria,/about,6,414,Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15,False,False,Not applicable,0.0,False,False
S000000170,2023-01-01T17:58:33Z,2023-01-01,u086081,tiktok,TikTok,social,harmattan_drop,Not applicable,Mobile,Nigeria,/blog/5-tips-for-your-wedding-film,3,196,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000000171,2023-01-01T19:43:54Z,2023-01-01,u073814,email,Email,none,Not applicable,Not applicable,Mobile,Nigeria,/booking,2,67,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,True,False,Not applicable,0.0,False,False
S000000172,2023-01-01T20:10:38Z,2023-01-01,u007554,email,Email,organic,blackfriday24,Not applicable,Tablet,Nigeria,/,1,32,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000000173,2023-01-01T16:24:17Z,2023-01-01,u010994,ig,Instagram,referral,black_friday,Not applicable,Mobile,Unknown,/weddings,40,0,curl/8.1.2,True,False,Not applicable,0.0,True,False
S000000174,2023-01-01T16:54:57Z,2023-01-01,u021372,yt,YouTube,email,Not applicable,Not applicable,Mobile,Nigeria,/shop/harmattan-drop,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000000175,2023-01-01T17:53:19Z,2023-01-01,u029384,tiktok,TikTok,social,retarget_q4,Not applicable,Desktop,Nigeria,/blog/5-tips-for-your-wedding-film,15,1199,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,True,False,Not applicable,0.0,False,False
S000000176,2023-01-01T20:42:01Z,2023-01-01,u027938,fb,Facebook / Meta,none,blackfriday24,Not applicable,Mobile,Nigeria,/weddings,6,354,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000000177,2023-01-01T21:17:22Z,2023-01-01,u087968,google,Google,email,retarget_q4,Not applicable,Desktop,United States,/booking,6,178,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000000178,2023-01-01T15:28:34Z,2023-01-01,u038251,direct,Direct,paid,retarget_q4,Not applicable,Tablet,United States,/shop/harmattan-drop,1,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/121.0.0.0 Safari/537.36,False,False,Not applicable,0.0,False,False
S000000179,2023-01-01T12:16:32Z,2023-01-01,u039867,twitter,Referral / Other,referral,showreel_push,Not applicable,Tablet,United States,/rates,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
S000000180,2023-01-01T09:35:52Z,2023-01-01,u014250,direct,Direct,social,brand_always_on,Not applicable,Mobile,Nigeria,/booking,3,95,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,False,False,Not applicable,0.0,False,False
S000000181,2023-01-01T14:54:29Z,2023-01-01,u078394,(direct),Direct,referral,wedding_season_24,Not applicable,Desktop,Nigeria,/shop,1,0,Mozilla/5.0 (Linux; Android 13; SM-A536E) AppleWebKit/537.36 Chrome/120,True,False,Not applicable,0.0,False,False
