spend_date,channel,campaign,impressions,clicks,currency,spend_ngn,dq_flags
2023-03-25,YouTube Pre-roll,wedding_season_24,35422,596,NGN,49769.78,No issues
2023-03-26,Influencer,always_on,25201,258,NGN,57388.95,No issues
2023-03-26,Meta Ads,wedding_season_23,4525,60,NGN,13861.51,No issues
2023-03-26,TikTok Ads,wedding_season_23,10079,342,NGN,127345.0,No issues
2023-03-26,YouTube Pre-roll,wedding_season_24,15896,385,NGN,137381.51,No issues
2023-03-27,Email / CRM,showreel_push,39760,267,NGN,41085.75,No issues
2023-03-27,Meta Ads,retarget_q4,27465,320,NGN,28162.76,No issues
2023-03-27,YouTube Pre-roll,always_on,73984,734,NGN,130675.73,No issues
2023-03-28,Email / CRM,showreel_push,17581,204,NGN,32110.21,No issues
2023-03-28,Influencer,black_friday,3344,104,NGN,22465.01,No issues
2023-03-28,Meta Ads,blackfriday24,54786,1097,NGN,88503.28,No issues
2023-03-29,Email / CRM,blackfriday24,41960,678,NGN,159377.9,No issues
2023-03-29,YouTube Pre-roll,harmattan_drop,36138,1264,NGN,240087.16,No issues
2023-03-30,Email / CRM,black_friday,4358,83,NGN,33774.55,No issues
2023-03-30,Google Ads,lagos_nights_launch,43431,304,NGN,88135.46,No issues
2023-03-30,Meta Ads,harmattan_drop,5198,112,NGN,24091.34,No issues
2023-03-30,TikTok Ads,harmattan_drop,64462,803,NGN,302345.23,No issues
2023-03-30,YouTube Pre-roll,showreel_push,36447,1196,NGN,111125.1,No issues
2023-03-31,Email / CRM,always_on,19098,100,NGN,25426.67,No issues
2023-03-31,TikTok Ads,wedding_season_24,63900,2027,NGN,798966.22,No issues
2023-03-31,YouTube Pre-roll,retarget_q4,77138,2355,NGN,246487.42,No issues
2023-04-01,Influencer,retarget_q4,85359,2095,NGN,262394.7,No issues
2023-04-01,Meta Ads,brand_always_on,54325,1202,NGN,282026.59,No issues
2023-04-01,YouTube Pre-roll,harmattan_drop,32030,914,NGN,211271.72,No issues
2023-04-02,Email / CRM,black_friday,85945,1572,NGN,502042.01,No issues
2023-04-02,Meta Ads,harmattan_drop,58024,2019,NGN,524449.34,No issues
2023-04-02,TikTok Ads,blackfriday24,48283,207,NGN,83929.49,No issues
2023-04-02,YouTube Pre-roll,brand_always_on,80296,2216,NGN,915290.91,No issues
2023-04-03,Email / CRM,retarget_q4,50297,1436,NGN,574308.05,No issues
2023-04-03,Google Ads,harmattan_drop,35470,333,NGN,136551.68,No issues
2023-04-03,TikTok Ads,blackfriday24,41856,434,NGN,59493.69,No issues
2023-04-03,YouTube Pre-roll,retarget_q4,76212,674,NGN,85127.39,No issues
2023-04-04,Email / CRM,harmattan_drop,67547,1527,NGN,576239.82,No issues
2023-04-04,Google Ads,blackfriday24,10542,348,NGN,64641.71,No issues
2023-04-04,Influencer,blackfriday24,66317,1834,NGN,583662.95,No issues
2023-04-04,Meta Ads,wedding_season_24,76324,710,NGN,174710.77,No issues
2023-04-04,TikTok Ads,always_on,26354,549,NGN,110999.47,No issues
2023-04-04,YouTube Pre-roll,black_friday,43845,1104,NGN,89361.31,No issues
2023-04-05,Google Ads,blackfriday24,45584,441,NGN,67405.49,No issues
2023-04-05,Influencer,harmattan_drop,89007,1511,NGN,533276.62,No issues
2023-04-05,YouTube Pre-roll,showreel_push,5593,95,NGN,13625.64,No issues
2023-04-06,Email / CRM,harmattan_drop,49722,798,NGN,219764.88,No issues
2023-04-06,Google Ads,retarget_q4,35433,881,NGN,56864.74,No issues
2023-04-06,Influencer,always_on,41658,629,NGN,228012.77,No issues
2023-04-06,Meta Ads,retarget_q4,89387,801,NGN,144473.13,No issues
2023-04-06,TikTok Ads,showreel_push,44288,1362,NGN,303109.99,No issues
2023-04-07,Google Ads,wedding_season_23,67081,1423,NGN,522876.65,No issues
2023-04-07,Influencer,harmattan_drop,80532,1664,NGN,188646.68,No issues
2023-04-07,TikTok Ads,harmattan_drop,5642,171,NGN,49255.42,No issues
2023-04-07,YouTube Pre-roll,wedding_season_24,80398,1154,NGN,236887.89,No issues
2023-04-08,Email / CRM,harmattan_drop,4750,78,NGN,16500.45,No issues
2023-04-08,Google Ads,harmattan_drop,72690,2233,NGN,608851.31,No issues
2023-04-08,Influencer,wedding_season_24,32660,918,NGN,250143.45,No issues
2023-04-08,Meta Ads,wedding_season_24,34509,900,NGN,82342.03,No issues
2023-04-08,TikTok Ads,brand_always_on,7412,121,NGN,39541.49,No issues
2023-04-09,Email / CRM,black_friday,22777,279,NGN,112199.46,No issues
2023-04-09,Meta Ads,harmattan_drop,24430,504,NGN,201972.89,No issues
2023-04-09,TikTok Ads,retarget_q4,37922,549,NGN,177454.29,No issues
2023-04-09,YouTube Pre-roll,wedding_season_23,41221,947,NGN,79038.19,No issues
2023-04-10,Email / CRM,retarget_q4,88239,1969,NGN,673504.72,No issues
2023-04-10,Google Ads,wedding_season_24,79520,518,NGN,168616.69,No issues
2023-04-10,Influencer,black_friday,3636,37,NGN,13032.71,No issues
2023-04-10,Meta Ads,harmattan_drop,21884,127,NGN,11418.7,No issues
2023-04-10,YouTube Pre-roll,blackfriday24,10194,254,NGN,27147.94,No issues
2023-04-11,Google Ads,always_on,29650,970,NGN,167882.69,No issues
2023-04-11,Influencer,showreel_push,24746,531,NGN,217115.97,No issues
2023-04-11,TikTok Ads,showreel_push,17168,473,NGN,38169.64,No issues
2023-04-12,Google Ads,brand_always_on,4190,120,NGN,50374.12,No issues
2023-04-12,Influencer,wedding_season_24,89687,3082,NGN,422050.4,No issues
2023-04-12,TikTok Ads,retarget_q4,27606,828,NGN,270375.6,No issues
2023-04-12,YouTube Pre-roll,harmattan_drop,69964,1166,NGN,471248.24,No issues
2023-04-13,Email / CRM,wedding_season_23,64851,482,NGN,90213.42,No issues
2023-04-13,Google Ads,lagos_nights_launch,45384,903,NGN,150215.38,No issues
2023-04-13,Influencer,retarget_q4,50578,515,NGN,90241.89,No issues
2023-04-13,Meta Ads,black_friday,69596,1381,NGN,110855.25,No issues
2023-04-13,TikTok Ads,harmattan_drop,77635,1467,NGN,148608.73,No issues
2023-04-13,YouTube Pre-roll,showreel_push,76226,1118,NGN,290348.7,No issues
2023-04-14,Influencer,blackfriday24,22589,525,NGN,61337.2,No issues
2023-04-14,Meta Ads,lagos_nights_launch,46690,529,NGN,154691.22,No issues
2023-04-14,TikTok Ads,always_on,33435,469,NGN,51757.88,No issues
2023-04-14,YouTube Pre-roll,always_on,12946,140,NGN,29482.45,No issues
2023-04-15,Google Ads,retarget_q4,78970,1027,NGN,134666.87,No issues
2023-04-15,Influencer,blackfriday24,46767,1263,NGN,333285.16,No issues
2023-04-15,TikTok Ads,harmattan_drop,66628,1046,NGN,87388.07,No issues
2023-04-16,Email / CRM,always_on,31277,1068,NGN,308038.92,No issues
2023-04-16,Influencer,showreel_push,19060,283,NGN,38149.98,No issues
2023-04-16,Meta Ads,lagos_nights_launch,57715,1898,NGN,114599.55,No issues
2023-04-17,Meta Ads,harmattan_drop,67449,1047,NGN,435340.11,No issues
2023-04-17,YouTube Pre-roll,harmattan_drop,8279,136,NGN,33439.86,No issues
2023-04-18,Email / CRM,harmattan_drop,55888,746,NGN,283775.6,No issues
2023-04-18,Google Ads,harmattan_drop,89648,1769,NGN,275053.9,No issues
2023-04-18,Influencer,blackfriday24,55168,826,NGN,109531.7,No issues
2023-04-18,Meta Ads,harmattan_drop,82870,1307,NGN,261513.73,No issues
2023-04-18,TikTok Ads,showreel_push,31112,306,NGN,42444.57,No issues
2023-04-18,YouTube Pre-roll,retarget_q4,61010,695,NGN,178488.74,No issues
2023-04-19,Google Ads,harmattan_drop,15991,390,NGN,157502.52,No issues
2023-04-19,Meta Ads,harmattan_drop,32747,652,NGN,248427.41,No issues
2023-04-19,TikTok Ads,black_friday,58787,309,NGN,56524.23,No issues
2023-04-19,YouTube Pre-roll,retarget_q4,60783,1262,NGN,393983.76,No issues
2023-04-20,Email / CRM,wedding_season_23,28522,336,NGN,43537.31,No issues
2023-04-20,Google Ads,harmattan_drop,69156,947,NGN,171981.26,No issues
2023-04-20,Influencer,harmattan_drop,27291,336,NGN,23880.7,No issues
2023-04-20,Meta Ads,retarget_q4,86894,2558,NGN,397136.63,No issues
2023-04-20,TikTok Ads,black_friday,11393,278,NGN,84438.92,No issues
2023-04-20,YouTube Pre-roll,brand_always_on,88516,2812,NGN,627376.2,No issues
2023-04-21,Influencer,harmattan_drop,76556,1134,NGN,240005.35,No issues
2023-04-21,Meta Ads,harmattan_drop,57859,1401,NGN,505736.77,No issues
2023-04-21,YouTube Pre-roll,harmattan_drop,83769,2244,NGN,513883.56,No issues
2023-04-22,Email / CRM,showreel_push,34492,975,NGN,308682.26,No issues
2023-04-22,Google Ads,black_friday,75881,2609,NGN,722623.72,No issues
2023-04-22,Influencer,brand_always_on,3955,30,NGN,7700.85,No issues
2023-04-22,Meta Ads,wedding_season_24,42189,468,NGN,107539.62,No issues
2023-04-22,TikTok Ads,wedding_season_24,32235,852,NGN,308434.28,No issues
2023-04-23,Google Ads,always_on,7907,59,NGN,12643.1,No issues
2023-04-23,Meta Ads,blackfriday24,76084,759,NGN,296618.86,No issues
2023-04-23,TikTok Ads,blackfriday24,42403,1292,NGN,349003.93,No issues
2023-04-23,YouTube Pre-roll,wedding_season_23,61184,933,NGN,212640.25,No issues
2023-04-24,Email / CRM,harmattan_drop,85842,2096,NGN,403630.21,No issues
2023-04-24,Meta Ads,harmattan_drop,37024,940,NGN,374966.87,No issues
2023-04-24,TikTok Ads,harmattan_drop,56783,627,NGN,41996.33,No issues
2023-04-24,YouTube Pre-roll,retarget_q4,74326,304,NGN,25531.39,No issues
2023-04-25,Email / CRM,harmattan_drop,34874,300,NGN,42680.0,No issues
2023-04-25,Google Ads,wedding_season_23,63909,1229,NGN,280993.36,No issues
2023-04-25,Influencer,black_friday,83304,450,NGN,39065.99,No issues
2023-04-25,Meta Ads,brand_always_on,40089,763,NGN,215044.43,No issues
2023-04-25,TikTok Ads,blackfriday24,53901,1785,NGN,743582.19,No issues
2023-04-25,YouTube Pre-roll,harmattan_drop,55089,371,NGN,121950.25,No issues
2023-04-26,Email / CRM,retarget_q4,60140,778,NGN,235870.59,No issues
2023-04-26,Influencer,retarget_q4,63432,1363,NGN,316826.78,No issues
2023-04-26,Meta Ads,wedding_season_24,86450,1597,NGN,467919.16,No issues
2023-04-26,TikTok Ads,harmattan_drop,43107,215,NGN,24799.26,No issues
2023-04-27,Email / CRM,always_on,43007,957,NGN,200866.54,No issues
2023-04-27,Influencer,always_on,73924,833,NGN,141914.06,No issues
2023-04-27,Meta Ads,harmattan_drop,20591,259,NGN,59789.86,No issues
2023-04-27,TikTok Ads,blackfriday24,35604,988,NGN,96506.4,No issues
2023-04-28,Email / CRM,harmattan_drop,51186,1233,NGN,508554.13,No issues
2023-04-28,Influencer,wedding_season_23,69443,552,NGN,47684.29,No issues
2023-04-28,Meta Ads,showreel_push,58639,379,NGN,82698.35,No issues
2023-04-28,TikTok Ads,always_on,64461,1641,NGN,528008.84,No issues
2023-04-28,YouTube Pre-roll,retarget_q4,58837,1972,NGN,443000.13,No issues
2023-04-29,Email / CRM,harmattan_drop,4207,84,NGN,21684.37,No issues
2023-04-29,Google Ads,harmattan_drop,15559,407,NGN,118445.91,No issues
2023-04-29,Meta Ads,wedding_season_24,69208,1782,NGN,680398.53,No issues
2023-04-29,YouTube Pre-roll,wedding_season_23,26776,834,NGN,246191.03,No issues
2023-04-30,Email / CRM,harmattan_drop,66195,1169,NGN,268382.48,No issues
2023-04-30,Influencer,wedding_season_24,33802,426,NGN,30261.97,No issues
2023-04-30,TikTok Ads,blackfriday24,12403,427,NGN,175046.3,No issues
2023-04-30,YouTube Pre-roll,wedding_season_23,35653,319,NGN,79674.48,No issues
2023-05-01,Email / CRM,showreel_push,80105,1694,NGN,363697.2,No issues
2023-05-01,Google Ads,harmattan_drop,19986,564,NGN,50572.09,No issues
2023-05-01,Influencer,harmattan_drop,53342,1687,NGN,302274.64,No issues
2023-05-01,Meta Ads,blackfriday24,21818,444,NGN,83279.09,No issues
2023-05-01,TikTok Ads,blackfriday24,22046,113,NGN,23988.49,No issues
2023-05-01,YouTube Pre-roll,harmattan_drop,28211,769,NGN,277668.67,No issues
2023-05-02,Google Ads,harmattan_drop,18024,122,NGN,27532.65,No issues
2023-05-02,Meta Ads,harmattan_drop,47571,833,NGN,144193.3,No issues
2023-05-02,TikTok Ads,black_friday,66264,1491,NGN,400346.17,No issues
2023-05-02,YouTube Pre-roll,showreel_push,57611,1493,NGN,304510.54,No issues
2023-05-03,Email / CRM,harmattan_drop,39314,373,NGN,121101.75,No issues
2023-05-03,Influencer,showreel_push,3730,124,NGN,18352.97,No issues
2023-05-03,YouTube Pre-roll,retarget_q4,59305,610,NGN,127641.63,No issues
2023-05-04,Google Ads,retarget_q4,27521,545,NGN,153854.79,No issues
2023-05-04,Influencer,blackfriday24,63898,1920,NGN,586211.82,No issues
2023-05-04,Meta Ads,showreel_push,79471,1684,NGN,372949.58,No issues
2023-05-04,TikTok Ads,harmattan_drop,51008,610,NGN,249156.34,No issues
2023-05-04,YouTube Pre-roll,harmattan_drop,13098,375,NGN,106407.05,No issues
2023-05-05,Email / CRM,black_friday,46693,1512,NGN,489491.12,No issues
2023-05-05,Google Ads,blackfriday24,24739,243,NGN,29333.4,No issues
2023-05-05,Meta Ads,retarget_q4,54465,1514,NGN,382368.34,No issues
2023-05-05,TikTok Ads,retarget_q4,60552,796,NGN,47965.68,No issues
2023-05-06,Google Ads,lagos_nights_launch,17284,309,NGN,71463.16,No issues
2023-05-06,Meta Ads,retarget_q4,15980,359,NGN,99062.04,No issues
2023-05-06,TikTok Ads,black_friday,3893,35,NGN,9615.92,No issues
2023-05-06,YouTube Pre-roll,lagos_nights_launch,68758,567,NGN,132089.8,No issues
2023-05-07,Email / CRM,black_friday,78395,1407,NGN,554611.87,No issues
2023-05-07,Google Ads,brand_always_on,87549,3059,NGN,207289.51,No issues
2023-05-07,Influencer,harmattan_drop,62042,1129,NGN,276409.48,No issues
2023-05-08,Google Ads,blackfriday24,84375,1723,NGN,130281.61,No issues
2023-05-08,Influencer,retarget_q4,40583,872,NGN,317706.9,No issues
2023-05-08,Meta Ads,wedding_season_23,68596,1918,NGN,116152.43,No issues
2023-05-08,YouTube Pre-roll,harmattan_drop,33608,603,NGN,49351.92,No issues
2023-05-09,Email / CRM,brand_always_on,67074,1959,NGN,379024.93,No issues
2023-05-09,Google Ads,retarget_q4,62859,578,NGN,133844.4,No issues
2023-05-09,Influencer,always_on,59492,2040,NGN,164760.51,No issues
2023-05-09,Meta Ads,lagos_nights_launch,80174,604,NGN,188454.18,No issues
2023-05-09,TikTok Ads,always_on,18186,538,NGN,197601.82,No issues
2023-05-09,YouTube Pre-roll,wedding_season_23,38194,800,NGN,113623.56,No issues
2023-05-10,Google Ads,wedding_season_24,31919,203,NGN,56235.87,No issues
2023-05-10,Influencer,showreel_push,21878,691,NGN,68365.21,No issues
2023-05-10,Meta Ads,retarget_q4,24269,186,NGN,17499.82,No issues
2023-05-10,YouTube Pre-roll,brand_always_on,48043,284,NGN,18399.45,No issues
2023-05-11,Email / CRM,harmattan_drop,13859,220,NGN,46260.61,No issues
2023-05-11,Google Ads,harmattan_drop,37333,209,NGN,60251.4,No issues
2023-05-11,Influencer,harmattan_drop,9496,79,NGN,10370.25,No issues
2023-05-11,Meta Ads,black_friday,86405,2621,NGN,1057787.02,No issues
2023-05-11,YouTube Pre-roll,harmattan_drop,18880,417,NGN,69312.06,No issues
2023-05-12,Email / CRM,lagos_nights_launch,52273,1345,NGN,282947.59,No issues
2023-05-12,Google Ads,wedding_season_24,9114,63,NGN,17084.45,No issues
2023-05-12,Influencer,black_friday,79841,2749,NGN,327912.49,No issues
2023-05-12,TikTok Ads,harmattan_drop,30816,380,NGN,71515.44,No issues
2023-05-12,YouTube Pre-roll,harmattan_drop,49952,767,NGN,67898.39,No issues
2023-05-13,Email / CRM,lagos_nights_launch,71301,288,NGN,97899.18,No issues
2023-05-13,Google Ads,brand_always_on,31899,629,NGN,147578.54,No issues
2023-05-13,TikTok Ads,black_friday,61629,1858,NGN,463400.04,No issues
2023-05-14,Google Ads,wedding_season_23,32379,484,NGN,46133.14,No issues
2023-05-14,Influencer,brand_always_on,71470,457,NGN,135037.02,No issues
2023-05-14,Meta Ads,brand_always_on,8743,235,NGN,24964.37,No issues
2023-05-14,TikTok Ads,harmattan_drop,24813,614,NGN,154057.55,No issues
2023-05-14,YouTube Pre-roll,lagos_nights_launch,76329,2603,NGN,184363.45,No issues
2023-05-15,Email / CRM,wedding_season_23,11722,156,NGN,46434.63,No issues
2023-05-15,Google Ads,lagos_nights_launch,53743,500,NGN,153154.32,No issues
2023-05-15,Influencer,lagos_nights_launch,45774,1174,NGN,207150.0,No issues
2023-05-15,TikTok Ads,retarget_q4,43521,1417,NGN,153036.9,No issues
2023-05-15,YouTube Pre-roll,harmattan_drop,56582,1567,NGN,133210.97,No issues
2023-05-16,Google Ads,harmattan_drop,86694,1534,NGN,143493.45,No issues
2023-05-16,Influencer,blackfriday24,76047,866,NGN,321682.37,No issues
2023-05-16,Meta Ads,showreel_push,83995,1241,NGN,289536.54,No issues
2023-05-16,TikTok Ads,harmattan_drop,84997,971,NGN,96445.52,No issues
2023-05-16,YouTube Pre-roll,blackfriday24,38723,156,NGN,27329.57,No issues
2023-05-17,Google Ads,lagos_nights_launch,84766,1350,NGN,377261.86,No issues
2023-05-17,Influencer,wedding_season_23,87671,1024,NGN,84348.98,No issues
2023-05-17,TikTok Ads,harmattan_drop,81319,2228,NGN,199386.79,No issues
2023-05-18,Email / CRM,wedding_season_23,86985,1339,NGN,112770.41,No issues
2023-05-18,Google Ads,brand_always_on,76734,1012,NGN,410986.59,No issues
2023-05-18,Influencer,lagos_nights_launch,17306,283,NGN,20287.47,No issues
2023-05-18,TikTok Ads,wedding_season_24,74610,612,NGN,118923.28,No issues
2023-05-18,YouTube Pre-roll,blackfriday24,44666,1400,NGN,475122.45,No issues
2023-05-19,Influencer,black_friday,44355,1011,NGN,330554.13,No issues
2023-05-19,Meta Ads,retarget_q4,63336,1594,NGN,390228.84,No issues
2023-05-19,TikTok Ads,harmattan_drop,88470,1006,NGN,242534.62,No issues
2023-05-19,YouTube Pre-roll,harmattan_drop,66054,1400,NGN,495334.73,No issues
2023-05-20,Email / CRM,harmattan_drop,31543,641,NGN,241586.65,No issues
2023-05-20,Google Ads,harmattan_drop,10911,195,NGN,70496.83,No issues
2023-05-20,Influencer,harmattan_drop,71488,411,NGN,109179.21,No issues
2023-05-20,TikTok Ads,harmattan_drop,3003,55,NGN,6462.73,No issues
2023-05-20,YouTube Pre-roll,wedding_season_24,87873,1058,NGN,192941.57,No issues
2023-05-21,Email / CRM,lagos_nights_launch,33606,998,NGN,88946.02,No issues
2023-05-21,Google Ads,wedding_season_24,62640,1372,NGN,548630.27,No issues
2023-05-21,TikTok Ads,black_friday,24817,403,NGN,26779.97,No issues
2023-05-21,YouTube Pre-roll,wedding_season_24,6112,106,NGN,44473.27,No issues
2023-05-22,Google Ads,lagos_nights_launch,74356,1321,NGN,295651.0,No issues
2023-05-22,Influencer,black_friday,21572,708,NGN,284471.21,No issues
2023-05-22,TikTok Ads,retarget_q4,87573,2773,NGN,860774.09,No issues
2023-05-22,YouTube Pre-roll,lagos_nights_launch,24523,642,NGN,64147.07,No issues
2023-05-23,Email / CRM,wedding_season_23,69965,1211,NGN,489021.8,No issues
2023-05-23,Google Ads,harmattan_drop,25508,341,NGN,96733.78,No issues
2023-05-23,TikTok Ads,showreel_push,85393,2876,NGN,205094.06,No issues
2023-05-23,YouTube Pre-roll,lagos_nights_launch,69677,639,NGN,207924.97,No issues
2023-05-24,Email / CRM,blackfriday24,19926,551,NGN,151845.15,No issues
2023-05-24,Meta Ads,harmattan_drop,74658,1113,NGN,164300.2,No issues
2023-05-24,YouTube Pre-roll,lagos_nights_launch,11684,206,NGN,17413.68,No issues
2023-05-25,Influencer,harmattan_drop,58572,678,NGN,119252.05,No issues
2023-05-25,TikTok Ads,blackfriday24,80231,1581,NGN,299921.5,No issues
2023-05-25,YouTube Pre-roll,wedding_season_23,48977,664,NGN,219177.65,No issues
2023-05-26,Email / CRM,showreel_push,51614,1712,NGN,467736.31,No issues
2023-05-26,Influencer,always_on,28326,869,NGN,313185.83,No issues
2023-05-26,Meta Ads,brand_always_on,28450,162,NGN,23746.77,No issues
2023-05-27,Email / CRM,retarget_q4,78332,1737,NGN,454992.61,No issues
2023-05-27,Google Ads,harmattan_drop,18216,441,NGN,90320.59,No issues
2023-05-27,Influencer,always_on,72257,2416,NGN,566458.64,No issues
2023-05-27,Meta Ads,showreel_push,4618,101,NGN,31018.41,No issues
2023-05-27,TikTok Ads,harmattan_drop,4141,141,NGN,56751.68,No issues
2023-05-27,YouTube Pre-roll,brand_always_on,41897,359,NGN,54523.12,No issues
2023-05-28,Email / CRM,harmattan_drop,65017,1145,NGN,403378.5,No issues
2023-05-28,Influencer,brand_always_on,46704,1379,NGN,331917.04,No issues
2023-05-28,Meta Ads,harmattan_drop,51054,496,NGN,53660.72,No issues
2023-05-28,TikTok Ads,brand_always_on,46485,1081,NGN,419869.32,No issues
2023-05-29,Email / CRM,blackfriday24,3498,17,NGN,3703.82,No issues
2023-05-29,Meta Ads,retarget_q4,80716,687,NGN,53261.56,No issues
2023-05-29,TikTok Ads,blackfriday24,24159,511,NGN,185543.44,No issues
2023-05-30,Google Ads,wedding_season_24,28001,159,NGN,40912.51,No issues
2023-05-30,Influencer,harmattan_drop,56264,946,NGN,92092.3,No issues
2023-05-30,Meta Ads,wedding_season_24,86713,1051,NGN,94946.56,No issues
2023-05-30,TikTok Ads,brand_always_on,7464,193,NGN,18525.7,No issues
2023-05-30,YouTube Pre-roll,wedding_season_23,14478,295,NGN,78014.75,No issues
2023-05-31,Email / CRM,showreel_push,9953,211,NGN,45728.55,No issues
2023-05-31,Google Ads,harmattan_drop,45091,311,NGN,36623.63,No issues
2023-05-31,Influencer,always_on,39993,759,NGN,229731.5,No issues
2023-05-31,Meta Ads,always_on,11790,210,NGN,28953.05,No issues
2023-05-31,TikTok Ads,harmattan_drop,47776,1374,NGN,213374.33,No issues
2023-06-01,Email / CRM,wedding_season_23,76331,1077,NGN,435701.45,No issues
