timesheet_id,booking_id,crew_id,work_date,hours_worked,role_on_job,day_rate_charged_ngn,overtime,approved_by,dq_flags
272,BK-01041,CR-00064,2023-02-11,8.0,Camera Operator,118000.0,False,Tunde Adeyemi,No issues
273,BK-01042,CR-00017,2023-02-11,10.0,Editor,267000.0,False,Ngozi Okafor,No issues
274,BK-01042,CR-00119,2023-02-11,12.0,Art Director,178500.0,False,Ngozi Okafor,No issues
275,BK-01042,CR-00073,2023-02-11,10.0,Drone Operator,184000.0,False,Tunde Adeyemi,No issues
276,BK-01042,CR-00099,2023-02-11,8.0,Grip,48000.0,False,Ngozi Okafor,No issues
277,BK-01042,CR-00015,2023-02-11,10.0,Colorist,408000.0,False,Ngozi Okafor,No issues
278,BK-01042,CR-00100,2023-02-11,12.0,Camera Operator,62000.0,False,Ngozi Okafor,No issues
279,BK-01043,CR-00024,2023-02-14,14.0,Editor,277500.0,True,Tunde Adeyemi,"hours_above_12h_cap,role_filled_from_crew_roster"
280,BK-01043,CR-00024,2023-02-15,14.0,Editor,185000.0,True,Tunde Adeyemi,hours_above_12h_cap
281,BK-01043,CR-00057,2023-02-14,10.0,Colorist,400500.0,False,Tunde Adeyemi,No issues
282,BK-01043,CR-00057,2023-02-15,6.0,Colorist,133500.0,False,Tunde Adeyemi,No issues
283,BK-01043,CR-00103,2023-02-14,8.0,Sound Recordist,125000.0,False,Ops Manager,No issues
284,BK-01043,CR-00103,2023-02-15,8.0,Sound Recordist,125000.0,False,Unknown,role_filled_from_crew_roster
285,BK-01043,CR-00114,2023-02-14,9.0,Colorist,195000.0,False,Ngozi Okafor,No issues
286,BK-01043,CR-00114,2023-02-15,8.0,Colorist,292500.0,False,Ngozi Okafor,No issues
287,BK-01044,CR-00094,2023-02-14,10.0,Editor,261000.0,False,Tunde Adeyemi,No issues
288,BK-01044,CR-00094,2023-02-15,10.0,Editor,174000.0,False,Unknown,No issues
289,BK-01044,CR-00049,2023-02-14,10.0,Production Assistant,27000.0,False,Tunde Adeyemi,No issues
290,BK-01044,CR-00049,2023-02-15,8.0,Production Assistant,13500.0,False,Unknown,No issues
291,BK-01044,CR-00029,2023-02-14,8.0,Director of Photography,269000.0,False,Ngozi Okafor,No issues
292,BK-01044,CR-00029,2023-02-15,9.0,Director of Photography,269000.0,False,Tunde Adeyemi,No issues
293,BK-01044,CR-00034,2023-02-14,9.0,Production Assistant,37000.0,False,Ops Manager,No issues
294,BK-01044,CR-00034,2023-02-15,10.0,Production Assistant,55500.0,False,Ngozi Okafor,No issues
295,BK-01044,CR-00053,2023-02-14,8.0,Colorist,204000.0,False,Ngozi Okafor,No issues
296,BK-01044,CR-00053,2023-02-15,10.0,Colorist,204000.0,False,Ngozi Okafor,No issues
297,BK-01045,CR-00080,2023-02-15,9.0,Grip,Unknown,False,Ops Manager,day_rate_missing
298,BK-01045,CR-00080,2023-02-16,9.0,Grip,54000.0,False,Tunde Adeyemi,No issues
299,BK-01045,CR-00080,2023-02-17,8.0,Grip,27000.0,False,Ngozi Okafor,No issues
300,BK-01045,CR-00013,2023-02-15,12.0,Director of Photography,Unknown,False,Ngozi Okafor,day_rate_missing
301,BK-01045,CR-00013,2023-02-16,10.0,Director of Photography,410000.0,False,Unknown,No issues
302,BK-01045,CR-00013,2023-02-17,Unknown,Director of Photography,205000.0,False,Ngozi Okafor,hours_missing
303,BK-01045,CR-00003,2023-02-15,8.0,Grip,73500.0,False,Unknown,No issues
304,BK-01045,CR-00003,2023-02-16,8.0,Grip,49000.0,False,Tunde Adeyemi,No issues
305,BK-01045,CR-00003,2023-02-17,10.0,Grip,73500.0,False,Ngozi Okafor,No issues
306,BK-01045,CR-00059,2023-02-15,8.0,Sound Recordist,67000.0,False,Ngozi Okafor,No issues
307,BK-01045,CR-00059,2023-02-16,Unknown,Sound Recordist,134000.0,False,Tunde Adeyemi,hours_missing
308,BK-01045,CR-00059,2023-02-17,10.0,Sound Recordist,134000.0,False,Tunde Adeyemi,No issues
309,BK-01045,CR-00102,2023-02-15,8.0,Editor,210000.0,False,Tunde Adeyemi,No issues
310,BK-01045,CR-00102,2023-02-16,12.0,Editor,315000.0,False,Ngozi Okafor,role_filled_from_crew_roster
311,BK-01045,CR-00102,2023-02-17,8.0,Editor,210000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
312,BK-01046,CR-00090,2023-02-16,8.0,Production Assistant,40500.0,False,Tunde Adeyemi,role_filled_from_crew_roster
313,BK-01046,CR-00077,2023-02-16,10.0,Art Director,196000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
314,BK-01046,CR-00093,2023-02-16,Unknown,Drone Operator,199000.0,False,Tunde Adeyemi,hours_missing
315,BK-01046,CR-00045,2023-02-16,12.0,Gaffer,104000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
316,BK-01046,CR-00110,2023-02-16,12.0,Camera Operator,120000.0,False,Tunde Adeyemi,No issues
317,BK-01047,CR-00023,2023-02-17,10.0,Camera Operator,158000.0,False,Tunde Adeyemi,No issues
318,BK-01047,CR-00010,2023-02-17,8.0,Gaffer,107000.0,False,Unknown,No issues
319,BK-01047,CR-00079,2023-02-17,Unknown,Sound Recordist,148000.0,False,Unknown,hours_missing
320,BK-01047,CR-00075,2023-02-17,8.0,Grip,81000.0,False,Ngozi Okafor,No issues
321,BK-01048,CR-00124,2023-02-19,9.0,Production Assistant,49000.0,False,Ngozi Okafor,No issues
322,BK-01048,CR-00112,2023-02-19,10.0,Sound Recordist,130500.0,False,Tunde Adeyemi,No issues
323,BK-01048,CR-00131,2023-02-19,9.0,Director of Photography,295000.0,False,Tunde Adeyemi,No issues
325,BK-01049,CR-00103,2023-02-19,9.0,Sound Recordist,125000.0,False,Tunde Adeyemi,No issues
326,BK-01049,CR-00044,2023-02-19,14.0,Camera Operator,114000.0,True,Tunde Adeyemi,hours_above_12h_cap
327,BK-01049,CR-00132,2023-02-19,10.0,Director of Photography,220000.0,False,Ngozi Okafor,No issues
328,BK-01049,CR-00058,2023-02-19,8.0,Drone Operator,170000.0,False,Ngozi Okafor,No issues
329,BK-01049,CR-00123,2023-02-19,8.0,Sound Recordist,121000.0,False,Unknown,No issues
330,BK-01050,CR-00014,2023-02-19,6.0,Gaffer,130000.0,False,Unknown,No issues
331,BK-01050,CR-00034,2023-02-19,Unknown,Production Assistant,37000.0,False,Ops Manager,hours_missing
332,BK-01050,CR-00066,2023-02-19,12.0,Camera Operator,154000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
333,BK-01050,CR-00063,2023-02-19,8.0,Grip,64000.0,False,Ngozi Okafor,No issues
334,BK-01050,CR-00069,2023-02-19,12.0,Gaffer,45000.0,False,Ngozi Okafor,No issues
335,BK-01051,CR-00050,2023-02-20,9.0,Director of Photography,261000.0,False,Tunde Adeyemi,No issues
336,BK-01051,CR-00108,2023-02-20,12.0,Editor,154000.0,False,Tunde Adeyemi,No issues
338,BK-01052,CR-00085,2023-02-22,10.0,Gaffer,68500.0,False,Tunde Adeyemi,role_filled_from_crew_roster
339,BK-01052,CR-00108,2023-02-22,8.0,Editor,154000.0,False,Ngozi Okafor,No issues
340,BK-01052,CR-00042,2023-02-22,9.0,Director of Photography,508500.0,False,Tunde Adeyemi,No issues
341,BK-01053,CR-00027,2023-02-22,10.0,Production Assistant,42000.0,False,Ops Manager,No issues
342,BK-01053,CR-00027,2023-02-23,12.0,Production Assistant,Unknown,False,Tunde Adeyemi,day_rate_missing
343,BK-01053,CR-00027,2023-02-24,12.0,Production Assistant,Unknown,False,Tunde Adeyemi,day_rate_missing
344,BK-01053,CR-00095,2023-02-22,Unknown,Colorist,281000.0,False,Tunde Adeyemi,hours_missing
345,BK-01053,CR-00095,2023-02-23,10.0,Colorist,281000.0,False,Tunde Adeyemi,No issues
346,BK-01053,CR-00095,2023-02-24,12.0,Colorist,Unknown,False,Tunde Adeyemi,day_rate_missing
347,BK-01053,CR-00110,2023-02-22,Unknown,Camera Operator,120000.0,False,Unknown,hours_missing
348,BK-01053,CR-00110,2023-02-23,9.0,Camera Operator,180000.0,False,Ngozi Okafor,No issues
349,BK-01053,CR-00110,2023-02-24,8.0,Camera Operator,180000.0,False,Tunde Adeyemi,No issues
350,BK-01053,CR-00089,2023-02-22,8.0,Art Director,Unknown,False,Tunde Adeyemi,day_rate_missing
351,BK-01053,CR-00089,2023-02-23,8.0,Art Director,63500.0,False,Tunde Adeyemi,No issues
352,BK-01053,CR-00089,2023-02-24,6.0,Art Director,127000.0,False,Ngozi Okafor,No issues
353,BK-01053,CR-00060,2023-02-22,12.0,Colorist,154000.0,False,Ops Manager,No issues
356,BK-01053,CR-00093,2023-02-22,12.0,Drone Operator,199000.0,False,Unknown,No issues
357,BK-01053,CR-00093,2023-02-23,12.0,Drone Operator,199000.0,False,Ngozi Okafor,No issues
358,BK-01053,CR-00093,2023-02-24,8.0,Drone Operator,199000.0,False,Unknown,No issues
359,BK-01055,CR-00103,2023-02-25,10.0,Sound Recordist,125000.0,False,Ngozi Okafor,No issues
360,BK-01055,CR-00041,2023-02-25,14.0,Colorist,273000.0,True,Unknown,hours_above_12h_cap
361,BK-01055,CR-00043,2023-02-25,8.0,Colorist,420000.0,False,Ngozi Okafor,No issues
362,BK-01055,CR-00082,2023-02-25,10.0,Grip,73500.0,False,Tunde Adeyemi,No issues
363,BK-01055,CR-00075,2023-02-25,8.0,Grip,40500.0,False,Tunde Adeyemi,No issues
364,BK-01055,CR-00023,2023-02-25,Unknown,Camera Operator,237000.0,False,Ngozi Okafor,hours_missing
365,BK-01055,CR-00112,2023-02-25,8.0,Sound Recordist,43500.0,False,Tunde Adeyemi,No issues
366,BK-01055,CR-00098,2023-02-25,8.0,Art Director,177000.0,False,Tunde Adeyemi,No issues
367,BK-01056,CR-00086,2023-02-26,12.0,Director of Photography,199000.0,False,Tunde Adeyemi,No issues
368,BK-01056,CR-00086,2023-02-27,8.0,Director of Photography,199000.0,False,Unknown,No issues
369,BK-01056,CR-00047,2023-02-26,9.0,Art Director,57500.0,False,Tunde Adeyemi,No issues
370,BK-01056,CR-00047,2023-02-27,8.0,Art Director,115000.0,False,Ngozi Okafor,No issues
371,BK-01056,CR-00063,2023-02-26,12.0,Grip,64000.0,False,Unknown,role_filled_from_crew_roster
372,BK-01056,CR-00063,2023-02-27,14.0,Grip,96000.0,True,Ngozi Okafor,hours_above_12h_cap
373,BK-01057,CR-00080,2023-02-26,6.0,Grip,81000.0,False,Ngozi Okafor,No issues
374,BK-01057,CR-00080,2023-02-27,12.0,Grip,54000.0,False,Tunde Adeyemi,No issues
375,BK-01057,CR-00059,2023-02-26,8.0,Sound Recordist,134000.0,False,Ngozi Okafor,role_filled_from_crew_roster
376,BK-01057,CR-00059,2023-02-27,9.0,Sound Recordist,201000.0,False,Tunde Adeyemi,No issues
378,BK-01057,CR-00085,2023-02-27,9.0,Gaffer,205500.0,False,Ngozi Okafor,No issues
379,BK-01058,CR-00057,2023-02-26,12.0,Colorist,267000.0,False,Ngozi Okafor,No issues
380,BK-01058,CR-00065,2023-02-26,8.0,Production Assistant,60000.0,False,Ngozi Okafor,No issues
381,BK-01058,CR-00010,2023-02-26,9.0,Gaffer,107000.0,False,Ngozi Okafor,No issues
382,BK-01058,CR-00008,2023-02-26,9.0,Art Director,Unknown,False,Ngozi Okafor,day_rate_missing
383,BK-01059,CR-00137,2023-02-26,8.0,Drone Operator,235000.0,False,Ops Manager,role_filled_from_crew_roster
384,BK-01059,CR-00007,2023-02-26,10.0,Colorist,Unknown,False,Ops Manager,"day_rate_missing,role_filled_from_crew_roster"
385,BK-01059,CR-00027,2023-02-26,6.0,Production Assistant,42000.0,False,Tunde Adeyemi,No issues
386,BK-01059,CR-00050,2023-02-26,8.0,Director of Photography,391500.0,False,Ops Manager,No issues
387,BK-01059,CR-00101,2023-02-26,8.0,Drone Operator,188000.0,False,Tunde Adeyemi,No issues
388,BK-01061,CR-00122,2023-02-27,6.0,Editor,219000.0,False,Tunde Adeyemi,No issues
389,BK-01061,CR-00111,2023-02-27,8.0,Art Director,202500.0,False,Ngozi Okafor,role_filled_from_crew_roster
390,BK-01061,CR-00086,2023-02-27,9.0,Director of Photography,199000.0,False,Tunde Adeyemi,No issues
391,BK-01061,CR-00061,2023-02-27,10.0,Director of Photography,410000.0,False,Ngozi Okafor,No issues
392,BK-01062,CR-00064,2023-02-27,8.0,Camera Operator,177000.0,False,Tunde Adeyemi,No issues
393,BK-01062,CR-00064,2023-02-28,14.0,Camera Operator,177000.0,True,Tunde Adeyemi,"hours_above_12h_cap,role_filled_from_crew_roster"
394,BK-01062,CR-00064,2023-03-01,8.0,Camera Operator,177000.0,False,Unknown,No issues
395,BK-01062,CR-00031,2023-02-27,9.0,Grip,87000.0,False,Ngozi Okafor,No issues
396,BK-01062,CR-00031,2023-02-28,9.0,Grip,87000.0,False,Tunde Adeyemi,No issues
397,BK-01062,CR-00031,2023-03-01,9.0,Grip,87000.0,False,Ngozi Okafor,No issues
398,BK-01062,CR-00044,2023-02-27,10.0,Camera Operator,171000.0,False,Ngozi Okafor,No issues
399,BK-01062,CR-00044,2023-02-28,9.0,Camera Operator,114000.0,False,Ngozi Okafor,No issues
400,BK-01062,CR-00044,2023-03-01,14.0,Camera Operator,114000.0,True,Tunde Adeyemi,"hours_above_12h_cap,role_filled_from_crew_roster"
401,BK-01063,CR-00065,2023-02-27,12.0,Production Assistant,20000.0,False,Tunde Adeyemi,No issues
402,BK-01063,CR-00119,2023-02-27,8.0,Art Director,59500.0,False,Unknown,No issues
403,BK-01063,CR-00074,2023-02-27,12.0,Camera Operator,174000.0,False,Tunde Adeyemi,No issues
404,BK-01063,CR-00096,2023-02-27,6.0,Production Assistant,37000.0,False,Tunde Adeyemi,No issues
405,BK-01063,CR-00011,2023-02-27,10.0,Production Assistant,25000.0,False,Ops Manager,No issues
406,BK-01063,CR-00036,2023-02-27,8.0,Sound Recordist,106000.0,False,Ngozi Okafor,No issues
407,BK-01064,CR-00140,2023-03-01,9.0,Colorist,234000.0,False,Ngozi Okafor,No issues
408,BK-01064,CR-00140,2023-03-02,Unknown,Colorist,351000.0,False,Ngozi Okafor,hours_missing
409,BK-01064,CR-00053,2023-03-01,10.0,Colorist,204000.0,False,Tunde Adeyemi,No issues
410,BK-01064,CR-00053,2023-03-02,12.0,Colorist,306000.0,False,Ngozi Okafor,No issues
411,BK-01064,CR-00085,2023-03-01,8.0,Gaffer,Unknown,False,Tunde Adeyemi,day_rate_missing
412,BK-01064,CR-00085,2023-03-02,8.0,Gaffer,137000.0,False,Unknown,No issues
413,BK-01065,CR-00140,2023-03-01,10.0,Colorist,117000.0,False,Tunde Adeyemi,No issues
414,BK-01065,CR-00139,2023-03-01,8.0,Director of Photography,243000.0,False,Ngozi Okafor,No issues
415,BK-01065,CR-00023,2023-03-01,8.0,Camera Operator,79000.0,False,Unknown,No issues
416,BK-01065,CR-00026,2023-03-01,Unknown,Gaffer,142000.0,False,Ngozi Okafor,"hours_missing,role_filled_from_crew_roster"
417,BK-01065,CR-00034,2023-03-01,14.0,Production Assistant,55500.0,True,Ngozi Okafor,"hours_above_12h_cap,role_filled_from_crew_roster"
418,BK-01065,CR-00082,2023-03-01,10.0,Grip,73500.0,False,Tunde Adeyemi,No issues
419,BK-01066,CR-00101,2023-03-01,10.0,Drone Operator,94000.0,False,Ops Manager,No issues
420,BK-01066,CR-00078,2023-03-01,12.0,Sound Recordist,127000.0,False,Ngozi Okafor,No issues
421,BK-01066,CR-00094,2023-03-01,8.0,Editor,174000.0,False,Ops Manager,No issues
422,BK-01066,CR-00081,2023-03-01,6.0,Colorist,276000.0,False,Ops Manager,No issues
423,BK-01066,CR-00091,2023-03-01,Unknown,Drone Operator,238000.0,False,Ops Manager,hours_missing
424,BK-01067,CR-00101,2023-03-02,8.0,Drone Operator,282000.0,False,Tunde Adeyemi,No issues
425,BK-01067,CR-00030,2023-03-02,10.0,Director of Photography,447000.0,False,Ops Manager,No issues
426,BK-01067,CR-00118,2023-03-02,12.0,Drone Operator,146000.0,False,Tunde Adeyemi,No issues
427,BK-01067,CR-00122,2023-03-02,14.0,Editor,328500.0,True,Tunde Adeyemi,hours_above_12h_cap
428,BK-01067,CR-00088,2023-03-02,9.0,Director of Photography,368000.0,False,Ngozi Okafor,No issues
429,BK-01068,CR-00138,2023-03-02,6.0,Gaffer,142000.0,False,Unknown,No issues
430,BK-01068,CR-00049,2023-03-02,9.0,Production Assistant,13500.0,False,Tunde Adeyemi,No issues
431,BK-01068,CR-00089,2023-03-02,10.0,Art Director,127000.0,False,Tunde Adeyemi,No issues
432,BK-01069,CR-00084,2023-03-02,12.0,Editor,165000.0,False,Ops Manager,No issues
433,BK-01069,CR-00132,2023-03-02,6.0,Director of Photography,Unknown,False,Ngozi Okafor,day_rate_missing
434,BK-01069,CR-00007,2023-03-02,Unknown,Colorist,271000.0,False,Ngozi Okafor,hours_missing
435,BK-01069,CR-00040,2023-03-02,6.0,Gaffer,51000.0,False,Tunde Adeyemi,No issues
436,BK-01069,CR-00011,2023-03-02,8.0,Production Assistant,25000.0,False,Ngozi Okafor,No issues
437,BK-01069,CR-00002,2023-03-02,9.0,Grip,76000.0,False,Ops Manager,No issues
438,BK-01070,CR-00027,2023-03-02,6.0,Production Assistant,21000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
439,BK-01070,CR-00027,2023-03-03,Unknown,Production Assistant,21000.0,True,Tunde Adeyemi,hours_missing
440,BK-01070,CR-00027,2023-03-04,8.0,Production Assistant,21000.0,False,Tunde Adeyemi,No issues
441,BK-01070,CR-00027,2023-03-05,12.0,Production Assistant,21000.0,False,Unknown,No issues
442,BK-01070,CR-00078,2023-03-02,10.0,Sound Recordist,190500.0,False,Ngozi Okafor,No issues
443,BK-01070,CR-00078,2023-03-03,8.0,Sound Recordist,127000.0,False,Ngozi Okafor,No issues
444,BK-01070,CR-00078,2023-03-04,8.0,Sound Recordist,127000.0,False,Unknown,No issues
445,BK-01070,CR-00078,2023-03-05,9.0,Sound Recordist,127000.0,False,Ngozi Okafor,No issues
446,BK-01070,CR-00037,2023-03-02,10.0,Production Assistant,32000.0,False,Unknown,No issues
447,BK-01070,CR-00037,2023-03-03,10.0,Production Assistant,32000.0,False,Ngozi Okafor,No issues
448,BK-01070,CR-00037,2023-03-04,9.0,Production Assistant,32000.0,False,Tunde Adeyemi,No issues
449,BK-01070,CR-00037,2023-03-05,10.0,Production Assistant,32000.0,False,Tunde Adeyemi,No issues
450,BK-01071,CR-00083,2023-03-03,9.0,Gaffer,120000.0,False,Unknown,No issues
451,BK-01071,CR-00041,2023-03-03,10.0,Colorist,136500.0,False,Ngozi Okafor,No issues
452,BK-01071,CR-00025,2023-03-03,8.0,Grip,61000.0,False,Tunde Adeyemi,No issues
453,BK-01071,CR-00075,2023-03-03,10.0,Grip,81000.0,False,Tunde Adeyemi,No issues
454,BK-01071,CR-00074,2023-03-03,8.0,Camera Operator,261000.0,False,Ngozi Okafor,No issues
455,BK-01071,CR-00008,2023-03-03,9.0,Art Director,126000.0,False,Ngozi Okafor,No issues
456,BK-01071,CR-00102,2023-03-03,10.0,Editor,210000.0,False,Tunde Adeyemi,No issues
457,BK-01071,CR-00126,2023-03-03,9.0,Colorist,167000.0,False,Tunde Adeyemi,No issues
458,BK-01072,CR-00122,2023-03-03,Unknown,Editor,219000.0,False,Ngozi Okafor,hours_missing
459,BK-01072,CR-00085,2023-03-03,6.0,Gaffer,68500.0,False,Ngozi Okafor,No issues
460,BK-01072,CR-00012,2023-03-03,10.0,Production Assistant,13500.0,False,Tunde Adeyemi,No issues
461,BK-01072,CR-00089,2023-03-03,8.0,Art Director,63500.0,False,Tunde Adeyemi,No issues
462,BK-01073,CR-00001,2023-03-03,6.0,Art Director,156000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
463,BK-01073,CR-00104,2023-03-03,8.0,Art Director,175500.0,False,Tunde Adeyemi,No issues
464,BK-01073,CR-00131,2023-03-03,9.0,Director of Photography,442500.0,False,Ops Manager,No issues
465,BK-01073,CR-00014,2023-03-03,10.0,Gaffer,130000.0,False,Unknown,No issues
466,BK-01073,CR-00103,2023-03-03,10.0,Sound Recordist,125000.0,False,Ngozi Okafor,No issues
467,BK-01074,CR-00030,2023-03-04,9.0,Director of Photography,223500.0,False,Unknown,No issues
468,BK-01074,CR-00030,2023-03-05,Unknown,Director of Photography,223500.0,True,Tunde Adeyemi,hours_worked_26h_impossible_blanked
469,BK-01074,CR-00030,2023-03-06,9.0,Director of Photography,447000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
470,BK-01074,CR-00058,2023-03-04,8.0,Drone Operator,170000.0,False,Unknown,No issues
471,BK-01074,CR-00058,2023-03-05,8.0,Drone Operator,85000.0,False,Ngozi Okafor,No issues
472,BK-01074,CR-00058,2023-03-06,6.0,Drone Operator,170000.0,False,Ngozi Okafor,No issues
473,BK-01074,CR-00024,2023-03-04,12.0,Editor,Unknown,False,Ops Manager,day_rate_missing
474,BK-01074,CR-00024,2023-03-05,14.0,Editor,Unknown,True,Tunde Adeyemi,"hours_above_12h_cap,day_rate_missing"
475,BK-01074,CR-00024,2023-03-06,14.0,Editor,92500.0,True,Unknown,hours_above_12h_cap
476,BK-01074,CR-00047,2023-03-04,12.0,Art Director,115000.0,False,Unknown,No issues
477,BK-01074,CR-00047,2023-03-05,8.0,Art Director,172500.0,False,Tunde Adeyemi,No issues
478,BK-01074,CR-00047,2023-03-06,10.0,Art Director,115000.0,False,Tunde Adeyemi,No issues
480,BK-01074,CR-00071,2023-03-05,9.0,Director of Photography,447000.0,False,Ngozi Okafor,role_filled_from_crew_roster
481,BK-01074,CR-00071,2023-03-06,9.0,Director of Photography,670500.0,False,Tunde Adeyemi,No issues
482,BK-01074,CR-00064,2023-03-04,8.0,Camera Operator,118000.0,False,Ngozi Okafor,No issues
483,BK-01074,CR-00064,2023-03-05,8.0,Camera Operator,Unknown,False,Tunde Adeyemi,day_rate_missing
484,BK-01074,CR-00064,2023-03-06,8.0,Camera Operator,118000.0,False,Ngozi Okafor,No issues
485,BK-01074,CR-00081,2023-03-04,9.0,Colorist,92000.0,False,Ngozi Okafor,role_filled_from_crew_roster
486,BK-01074,CR-00081,2023-03-05,Unknown,Colorist,Unknown,False,Unknown,"hours_missing,day_rate_missing"
487,BK-01074,CR-00081,2023-03-06,10.0,Colorist,92000.0,False,Tunde Adeyemi,No issues
488,BK-01074,CR-00065,2023-03-04,8.0,Production Assistant,40000.0,False,Ngozi Okafor,No issues
489,BK-01074,CR-00065,2023-03-05,14.0,Production Assistant,60000.0,True,Ngozi Okafor,hours_above_12h_cap
490,BK-01074,CR-00065,2023-03-06,9.0,Production Assistant,60000.0,False,Ngozi Okafor,No issues
491,BK-01075,CR-00114,2023-03-06,9.0,Colorist,195000.0,False,Unknown,No issues
492,BK-01075,CR-00138,2023-03-06,12.0,Gaffer,142000.0,False,Unknown,No issues
493,BK-01075,CR-00016,2023-03-06,10.0,Drone Operator,188000.0,False,Tunde Adeyemi,role_filled_from_crew_roster
494,BK-01076,CR-00115,2023-03-07,6.0,Editor,88000.0,False,Ngozi Okafor,role_filled_from_crew_roster
495,BK-01076,CR-00059,2023-03-07,Unknown,Sound Recordist,67000.0,False,Ngozi Okafor,hours_missing
497,BK-01076,CR-00018,2023-03-07,10.0,Drone Operator,230000.0,False,Tunde Adeyemi,No issues
498,BK-01077,CR-00035,2023-03-09,12.0,Art Director,115000.0,False,Tunde Adeyemi,No issues
499,BK-01077,CR-00035,2023-03-10,10.0,Art Director,172500.0,False,Ops Manager,No issues
500,BK-01077,CR-00055,2023-03-09,10.0,Grip,64000.0,False,Ops Manager,role_filled_from_crew_roster
501,BK-01077,CR-00055,2023-03-10,10.0,Grip,64000.0,False,Ngozi Okafor,No issues
502,BK-01077,CR-00049,2023-03-09,12.0,Production Assistant,13500.0,False,Unknown,role_filled_from_crew_roster
503,BK-01077,CR-00049,2023-03-10,10.0,Production Assistant,13500.0,False,Ngozi Okafor,No issues
504,BK-01077,CR-00097,2023-03-09,10.0,Editor,54000.0,False,Tunde Adeyemi,No issues
505,BK-01077,CR-00097,2023-03-10,Unknown,Editor,108000.0,False,Tunde Adeyemi,hours_missing
506,BK-01077,CR-00118,2023-03-09,8.0,Drone Operator,73000.0,False,Tunde Adeyemi,No issues
507,BK-01077,CR-00118,2023-03-10,10.0,Drone Operator,146000.0,False,Tunde Adeyemi,No issues
508,BK-01077,CR-00124,2023-03-09,10.0,Production Assistant,73500.0,False,Tunde Adeyemi,No issues
509,BK-01077,CR-00124,2023-03-10,8.0,Production Assistant,73500.0,False,Tunde Adeyemi,No issues
510,BK-01078,CR-00037,2023-03-09,10.0,Production Assistant,48000.0,False,Ops Manager,role_filled_from_crew_roster
